"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BCD_FO|2134971","2134971","JPYINR24SEP55.75PE","JPYINR","0.0","2024-09-26","55.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2134973","2134973","JPYINR24SEP57.25PE","JPYINR","0.0","2024-09-26","57.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2134975","2134975","USDINR24SEP82.5PE","USDINR","0.0","2024-09-26","82.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2134977","2134977","USDINR24SEP84PE","USDINR","0.0","2024-09-26","84.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2134980","2134980","EURINR24SEP91.25CE","EURINR","0.0","2024-09-26","91.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2134983","2134983","JPYINR24SEP51.25PE","JPYINR","0.0","2024-09-26","51.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2134985","2134985","EURINR24SEP89.5CE","EURINR","0.0","2024-09-26","89.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2134990","2134990","JPYINR24SEP55.75CE","JPYINR","0.0","2024-09-26","55.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2134992","2134992","JPYINR24SEP57.25CE","JPYINR","0.0","2024-09-26","57.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2134994","2134994","USDINR24SEP82.5CE","USDINR","0.0","2024-09-26","82.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2134995","2134995","USDINR24SEP84CE","USDINR","0.0","2024-09-26","84.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2134999","2134999","JPYINR24SEP51.25CE","JPYINR","0.0","2024-09-26","51.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135001","2135001","JPYINR24SEP60.5PE","JPYINR","0.0","2024-09-26","60.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135003","2135003","JPYINR24SEP62PE","JPYINR","0.0","2024-09-26","62.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135008","2135008","GBPINR24SEP106.5PE","GBPINR","0.0","2024-09-26","106.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135009","2135009","EURINR24SEP87.5PE","EURINR","0.0","2024-09-26","87.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135010","2135010","EURINR24SEP89PE","EURINR","0.0","2024-09-26","89.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135015","2135015","JPYINR24SEP60.5CE","JPYINR","0.0","2024-09-26","60.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135016","2135016","USDINR24SEP80.5PE","USDINR","0.0","2024-09-26","80.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135017","2135017","JPYINR24SEP62CE","JPYINR","0.0","2024-09-26","62.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135018","2135018","USDINR24SEP82PE","USDINR","0.0","2024-09-26","82.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135024","2135024","GBPINR24SEP106.5CE","GBPINR","0.0","2024-09-26","106.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135025","2135025","EURINR24SEP87.5CE","EURINR","0.0","2024-09-26","87.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135027","2135027","EURINR24SEP89CE","EURINR","0.0","2024-09-26","89.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135033","2135033","USDINR24SEP80.5CE","USDINR","0.0","2024-09-26","80.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167802","2167802","GBPINR25MAR109.5CE","GBPINR","0.0","2025-03-27","109.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135038","2135038","JPYINR24SEP60PE","JPYINR","0.0","2024-09-26","60.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135042","2135042","GBPINR24SEP104.5PE","GBPINR","0.0","2024-09-26","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135043","2135043","EURINR24SEP85.5PE","EURINR","0.0","2024-09-26","85.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135045","2135045","GBPINR24SEP106PE","GBPINR","0.0","2024-09-26","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135046","2135046","EURINR24SEP87PE","EURINR","0.0","2024-09-26","87.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135047","2135047","JPYINR24SEP60CE","JPYINR","0.0","2024-09-26","60.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135048","2135048","USDINR24SEP80PE","USDINR","0.0","2024-09-26","80.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135051","2135051","GBPINR24SEP104.5CE","GBPINR","0.0","2024-09-26","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135052","2135052","EURINR24SEP85.5CE","EURINR","0.0","2024-09-26","85.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135054","2135054","GBPINR24SEP106CE","GBPINR","0.0","2024-09-26","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135056","2135056","EURINR24SEP87CE","EURINR","0.0","2024-09-26","87.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135063","2135063","USDINR24SEP80CE","USDINR","0.0","2024-09-26","80.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2146424","2146424","718GS203724SEP103.25PE","718GS2037","0.0","2024-09-26","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135071","2135071","GBPINR24SEP102.5PE","GBPINR","0.0","2024-09-26","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135074","2135074","GBPINR24SEP104PE","GBPINR","0.0","2024-09-26","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135079","2135079","GBPINR24SEP102.5CE","GBPINR","0.0","2024-09-26","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135081","2135081","GBPINR24SEP104CE","GBPINR","0.0","2024-09-26","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135082","2135082","EURINR24SEP85CE","EURINR","0.0","2024-09-26","85.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135083","2135083","USDINR24SEP85.75PE","USDINR","0.0","2024-09-26","85.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135090","2135090","USDINR24SEP81.25PE","USDINR","0.0","2024-09-26","81.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167883","2167883","EURINR25MAR89.75CE","EURINR","0.0","2025-03-27","89.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167891","2167891","EURINR25MAR94.5PE","EURINR","0.0","2025-03-27","94.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167894","2167894","GBPINR25MAR107.5PE","GBPINR","0.0","2025-03-27","107.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167895","2167895","GBPINR25MAR109PE","GBPINR","0.0","2025-03-27","109.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167900","2167900","JPYINR25MAR49.75CE","JPYINR","0.0","2025-03-27","49.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167904","2167904","EURINR25MAR94.5CE","EURINR","0.0","2025-03-27","94.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167906","2167906","GBPINR25MAR107.5CE","GBPINR","0.0","2025-03-27","107.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167907","2167907","GBPINR25MAR109CE","GBPINR","0.0","2025-03-27","109.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167912","2167912","JPYINR25MAR49.25PE","JPYINR","0.0","2025-03-27","49.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167945","2167945","GBPINR25MAR111.5PE","GBPINR","0.0","2025-03-27","111.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2167946","2167946","GBPINR25MAR111.5CE","GBPINR","0.0","2025-03-27","111.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135197","2135197","726GS203324SEP103PE","726GS2033","0.0","2024-09-26","103.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135200","2135200","754GS203624SEP105.5CE","754GS2036","0.0","2024-09-26","105.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135209","2135209","726GS203324SEP103CE","726GS2033","0.0","2024-09-26","103.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135282","2135282","667GS203524SEP98.5PE","667GS2035","0.0","2024-09-26","98.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135295","2135295","667GS203524SEP98.5CE","667GS2035","0.0","2024-09-26","98.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135303","2135303","754GS203624SEP104.25CE","754GS2036","0.0","2024-09-26","104.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135312","2135312","667GS203524SEP98PE","667GS2035","0.0","2024-09-26","98.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135320","2135320","667GS203524SEP98CE","667GS2035","0.0","2024-09-26","98.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135358","2135358","667GS203524SEP97.75CE","667GS2035","0.0","2024-09-26","97.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135360","2135360","667GS203524SEP99.25CE","667GS2035","0.0","2024-09-26","99.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135361","2135361","726GS203324SEP97PE","726GS2033","0.0","2024-09-26","97.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135371","2135371","741GS203624SEP104.5PE","741GS2036","0.0","2024-09-26","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135375","2135375","667GS203524SEP97.25PE","667GS2035","0.0","2024-09-26","97.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135377","2135377","741GS203624SEP97.5CE","741GS2036","0.0","2024-09-26","97.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135388","2135388","667GS203524SEP97.25CE","667GS2035","0.0","2024-09-26","97.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135412","2135412","741GS203624SEP104CE","741GS2036","0.0","2024-09-26","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135420","2135420","754GS203624SEP99.25CE","754GS2036","0.0","2024-09-26","99.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135429","2135429","667GS203524SEP91.75PE","667GS2035","0.0","2024-09-26","91.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135453","2135453","741GS203624SEP103.75CE","741GS2036","0.0","2024-09-26","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135484","2135484","741GS203624SEP103.25PE","741GS2036","0.0","2024-09-26","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2174539","2174539","710GS203424DEC97.5CE","710GS2034","0.0","2024-12-26","97.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135514","2135514","726GS203324SEP98.25CE","726GS2033","0.0","2024-09-26","98.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135521","2135521","741GS203624SEP98.75CE","741GS2036","0.0","2024-09-26","98.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135534","2135534","741GS203624SEP98.25PE","741GS2036","0.0","2024-09-26","98.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135545","2135545","741GS203624SEP98.25CE","741GS2036","0.0","2024-09-26","98.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135580","2135580","754GS203624SEP104.5PE","754GS2036","0.0","2024-09-26","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135582","2135582","754GS203624SEP106PE","754GS2036","0.0","2024-09-26","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135592","2135592","754GS203624SEP104.5CE","754GS2036","0.0","2024-09-26","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135595","2135595","754GS203624SEP106CE","754GS2036","0.0","2024-09-26","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135615","2135615","JPYINR24SEP49.75PE","JPYINR","0.0","2024-09-26","49.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135621","2135621","754GS203624SEP105.75PE","754GS2036","0.0","2024-09-26","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135625","2135625","JPYINR24SEP49.75CE","JPYINR","0.0","2024-09-26","49.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168394","2168394","754GS203625MAR106.5PE","754GS2036","0.0","2025-03-27","106.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168395","2168395","754GS203625MAR100.5PE","754GS2036","0.0","2025-03-27","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168396","2168396","718GS203725MAR97.5PE","718GS2037","0.0","2025-03-27","97.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135631","2135631","754GS203624SEP105.75CE","754GS2036","0.0","2024-09-26","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168402","2168402","754GS203625MAR100.5CE","754GS2036","0.0","2025-03-27","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168413","2168413","754GS203625MAR105.75CE","754GS2036","0.0","2025-03-27","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168417","2168417","741GS203625MAR99.25PE","741GS2036","0.0","2025-03-27","99.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168420","2168420","741GS203625MAR105PE","741GS2036","0.0","2025-03-27","105.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168423","2168423","741GS203625MAR105CE","741GS2036","0.0","2025-03-27","105.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168424","2168424","718GS203725MAR103.5PE","718GS2037","0.0","2025-03-27","103.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168427","2168427","754GS203625MAR101.25PE","754GS2036","0.0","2025-03-27","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135662","2135662","667GS203524SEP97.5PE","667GS2035","0.0","2024-09-26","97.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168432","2168432","718GS203325MAR103CE","718GS2033","0.0","2025-03-27","103.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168437","2168437","741GS203625MAR99.75CE","741GS2036","0.0","2025-03-27","99.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135671","2135671","726GS203324SEP103.75PE","726GS2033","0.0","2024-09-26","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135673","2135673","667GS203524SEP97.5CE","667GS2035","0.0","2024-09-26","97.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168442","2168442","741GS203625MAR105.5CE","741GS2036","0.0","2025-03-27","105.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168446","2168446","718GS203325MAR98CE","718GS2033","0.0","2025-03-27","98.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135683","2135683","667GS203524SEP91.5CE","667GS2035","0.0","2024-09-26","91.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135686","2135686","726GS203324SEP103.75CE","726GS2033","0.0","2024-09-26","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168459","2168459","718GS203325MAR98.5CE","718GS2033","0.0","2025-03-27","98.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168463","2168463","741GS203625MAR100.25PE","741GS2036","0.0","2025-03-27","100.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168464","2168464","718GS203325MAR97.75PE","718GS2033","0.0","2025-03-27","97.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168466","2168466","741GS203625MAR100.25CE","741GS2036","0.0","2025-03-27","100.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135702","2135702","667GS203524SEP98.75PE","667GS2035","0.0","2024-09-26","98.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168472","2168472","754GS203625MAR101PE","754GS2036","0.0","2025-03-27","101.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168477","2168477","718GS203725MAR98CE","718GS2037","0.0","2025-03-27","98.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135719","2135719","667GS203524SEP98.75CE","667GS2035","0.0","2024-09-26","98.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168488","2168488","754GS203625MAR100.25CE","754GS2036","0.0","2025-03-27","100.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135724","2135724","726GS203324SEP98PE","726GS2033","0.0","2024-09-26","98.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168496","2168496","718GS203725MAR97.75PE","718GS2037","0.0","2025-03-27","97.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168512","2168512","741GS203625MAR100PE","741GS2036","0.0","2025-03-27","100.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135753","2135753","741GS203624SEP98.5CE","741GS2036","0.0","2024-09-26","98.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168524","2168524","741GS203625MAR105.25CE","741GS2036","0.0","2025-03-27","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168528","2168528","718GS203725MAR103.75CE","718GS2037","0.0","2025-03-27","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2168531","2168531","754GS203625MAR106PE","754GS2036","0.0","2025-03-27","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135764","2135764","667GS203524SEP98.25CE","667GS2035","0.0","2024-09-26","98.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135775","2135775","741GS203624SEP98PE","741GS2036","0.0","2024-09-26","98.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135780","2135780","741GS203624SEP105PE","741GS2036","0.0","2024-09-26","105.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135786","2135786","754GS203624SEP98.75PE","754GS2036","0.0","2024-09-26","98.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135788","2135788","741GS203624SEP98CE","741GS2036","0.0","2024-09-26","98.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135789","2135789","741GS203624SEP103.5CE","741GS2036","0.0","2024-09-26","103.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135792","2135792","741GS203624SEP105CE","741GS2036","0.0","2024-09-26","105.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135815","2135815","667GS203524SEP92.75PE","667GS2035","0.0","2024-09-26","92.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135823","2135823","754GS203624SEP98.25PE","754GS2036","0.0","2024-09-26","98.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135830","2135830","667GS203524SEP92.75CE","667GS2035","0.0","2024-09-26","92.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135840","2135840","754GS203624SEP98.25CE","754GS2036","0.0","2024-09-26","98.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135874","2135874","726GS203324SEP97.75PE","726GS2033","0.0","2024-09-26","97.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135909","2135909","741GS203624SEP104.75PE","741GS2036","0.0","2024-09-26","104.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135910","2135910","726GS203324SEP97.25CE","726GS2033","0.0","2024-09-26","97.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135915","2135915","741GS203624SEP97.75CE","741GS2036","0.0","2024-09-26","97.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135917","2135917","741GS203624SEP104.75CE","741GS2036","0.0","2024-09-26","104.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2135945","2135945","754GS203624SEP105.5PE","754GS2036","0.0","2024-09-26","105.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061876","1061876","USDINR24JUL80.4CE","USDINR","0.0","2024-07-29","80.4","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147340","2147340","EURINR24DEC93.25CE","EURINR","0.0","2024-12-27","93.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147343","2147343","USDINR24DEC82CE","USDINR","0.0","2024-12-27","82.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147345","2147345","GBPINR24DEC105.25PE","GBPINR","0.0","2024-12-27","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147346","2147346","EURINR24DEC94CE","EURINR","0.0","2024-12-27","94.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147348","2147348","GBPINR24DEC106.75PE","GBPINR","0.0","2024-12-27","106.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147350","2147350","USDINR24DEC85.75PE","USDINR","0.0","2024-12-27","85.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147353","2147353","GBPINR24DEC107.5PE","GBPINR","0.0","2024-12-27","107.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147359","2147359","GBPINR24DEC106.75CE","GBPINR","0.0","2024-12-27","106.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2136268","2136268","JPYINR24SEP49.5PE","JPYINR","0.0","2024-09-26","49.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2136271","2136271","JPYINR24SEP49.5CE","JPYINR","0.0","2024-09-26","49.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147369","2147369","GBPINR24DEC103PE","GBPINR","0.0","2024-12-27","103.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147371","2147371","USDINR24DEC82.75PE","USDINR","0.0","2024-12-27","82.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147374","2147374","GBPINR24DEC104.5PE","GBPINR","0.0","2024-12-27","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147376","2147376","USDINR24DEC83.5PE","USDINR","0.0","2024-12-27","83.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147377","2147377","JPYINR24DEC55.5PE","JPYINR","0.0","2024-12-27","55.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147379","2147379","USDINR24DEC81.25CE","USDINR","0.0","2024-12-27","81.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147381","2147381","GBPINR24DEC103CE","GBPINR","0.0","2024-12-27","103.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147387","2147387","USDINR24DEC83.5CE","USDINR","0.0","2024-12-27","83.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147388","2147388","JPYINR24DEC58.25PE","JPYINR","0.0","2024-12-27","58.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147389","2147389","JPYINR24DEC55.5CE","JPYINR","0.0","2024-12-27","55.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147390","2147390","EURINR24DEC90.25PE","EURINR","0.0","2024-12-27","90.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147392","2147392","JPYINR24DEC59PE","JPYINR","0.0","2024-12-27","59.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147393","2147393","EURINR24DEC91PE","EURINR","0.0","2024-12-27","91.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147394","2147394","USDINR24DEC80.5PE","USDINR","0.0","2024-12-27","80.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147395","2147395","EURINR24DEC92.5PE","EURINR","0.0","2024-12-27","92.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147397","2147397","USDINR24DEC86.25CE","USDINR","0.0","2024-12-27","86.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147399","2147399","JPYINR24DEC58.25CE","JPYINR","0.0","2024-12-27","58.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147400","2147400","EURINR24DEC90.25CE","EURINR","0.0","2024-12-27","90.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147402","2147402","JPYINR24DEC59CE","JPYINR","0.0","2024-12-27","59.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147403","2147403","EURINR24DEC91CE","EURINR","0.0","2024-12-27","91.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147408","2147408","EURINR24DEC92.5CE","EURINR","0.0","2024-12-27","92.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147410","2147410","JPYINR24DEC56PE","JPYINR","0.0","2024-12-27","56.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147420","2147420","JPYINR24DEC56CE","JPYINR","0.0","2024-12-27","56.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147421","2147421","GBPINR24DEC107.25PE","GBPINR","0.0","2024-12-27","107.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147423","2147423","GBPINR24DEC110PE","GBPINR","0.0","2024-12-27","110.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147431","2147431","JPYINR24DEC54.75PE","JPYINR","0.0","2024-12-27","54.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147432","2147432","GBPINR24DEC110CE","GBPINR","0.0","2024-12-27","110.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2147436","2147436","JPYINR24DEC54.75CE","JPYINR","0.0","2024-12-27","54.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1033334","1033334","718GS203324SEP98.75PE","718GS2033","0.0","2024-09-26","98.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2137023","2137023","GBPINR24SEP108PE","GBPINR","0.0","2024-09-26","108.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2137024","2137024","GBPINR24SEP108CE","GBPINR","0.0","2024-09-26","108.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2137037","2137037","GBPINR24SEP108.25PE","GBPINR","0.0","2024-09-26","108.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2137038","2137038","GBPINR24SEP108.25CE","GBPINR","0.0","2024-09-26","108.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061913","1061913","USDINR24JUL85.3PE","USDINR","0.0","2024-07-29","85.3","0.25","1","FUTCUR","FF","BCD_FO"
